"","src_subject_id","eventname","reshist_addr1_adi_wsum","reshist_addr1_adi_perc"
"1660","NDAR_INV4VVRLBUW","baseline_year_1_arm_1",80.45381,14
"1661","NDAR_INV4VX4LN70","baseline_year_1_arm_1",89.95984,22
"1662","NDAR_INV4Y3D04RT","baseline_year_1_arm_1",115.889114,86
"1663","NDAR_INV4Y6K99MT","baseline_year_1_arm_1",105.06311,47
"1664","NDAR_INV4N77M6YN","baseline_year_1_arm_1",48.211777,4
"1665","NDAR_INV4NBKWH5N","baseline_year_1_arm_1",97.7592,32
"1666","NDAR_INV4T1NP49C","baseline_year_1_arm_1",97.229164,31
"1667","NDAR_INV4T2VAM3Y","baseline_year_1_arm_1",87.03992,19
"1668","NDAR_INV4VXP5P0U","baseline_year_1_arm_1",94.75168,28
"1669","NDAR_INV4W2U0GZN","baseline_year_1_arm_1",85.80557,18
"1670","NDAR_INV4Y828ZMP","baseline_year_1_arm_1",91.36934,23
"1671","NDAR_INV4YF8CTPA","baseline_year_1_arm_1",98.60765,33
"1672","NDAR_INV4NC05L4V","baseline_year_1_arm_1",100.6274,37
"1673","NDAR_INV4NHTKK72","baseline_year_1_arm_1",110.229065,64
"1674","NDAR_INV4T5TKK4J","baseline_year_1_arm_1",115.142334,83
"1675","NDAR_INV4T71DFV4","baseline_year_1_arm_1",91.531815,23
"1676","NDAR_INV4JZNJZVZ","baseline_year_1_arm_1",96.17507,30
"1677","NDAR_INV4K2HKN0K","baseline_year_1_arm_1",113.04737,74
"1678","NDAR_INV49PA9KKY","baseline_year_1_arm_1",102.63108,41
"1679","NDAR_INV49YTZ5Z4","baseline_year_1_arm_1",101.75767,39
"1680","NDAR_INV4A443KDZ","baseline_year_1_arm_1",115.5792,84
"1681","NDAR_INV4D622NWA","baseline_year_1_arm_1",111.993286,70
"1682","NDAR_INV4D6F5KCG","baseline_year_1_arm_1",90.41776,22
"1683","NDAR_INV4GG3D33R","baseline_year_1_arm_1",116.68761,88
"1684","NDAR_INV4GHXF68C","baseline_year_1_arm_1",104.13473,45
"1685","NDAR_INV4KBPCMNW","baseline_year_1_arm_1",96.71611,30
"1686","NDAR_INV4KKHGHCL","baseline_year_1_arm_1",88.319466,20
"1687","NDAR_INV4AGK770Z","baseline_year_1_arm_1",71.33329,9
"1688","NDAR_INV4AP9GM2Z","baseline_year_1_arm_1",94.10827,27
"1689","NDAR_INV4D81LEVG","baseline_year_1_arm_1",114.72804,81
"1690","NDAR_INV4D917H14","baseline_year_1_arm_1",113.96715,78
"1691","NDAR_INV4DHL5TCP","baseline_year_1_arm_1",116.1425,87
"1692","NDAR_INV4GL2HZC0","baseline_year_1_arm_1",101.066345,38
"1693","NDAR_INV4GP0WREF","baseline_year_1_arm_1",109.82392,62
"1694","NDAR_INV4KMCR8NT","baseline_year_1_arm_1",99.051285,34
"1695","NDAR_INV4KRWWP18","baseline_year_1_arm_1",113.32235,75
"1696","NDAR_INV4APZUGR2","baseline_year_1_arm_1",112.6699,73
"1697","NDAR_INV4AY58X03","baseline_year_1_arm_1",16.124073,1
"1698","NDAR_INV4AYYAKWZ","baseline_year_1_arm_1",20.990705,2
"1699","NDAR_INV4DPTUVZ7","baseline_year_1_arm_1",117.416016,91
"1700","NDAR_INV4DVGGJE9","baseline_year_1_arm_1",66.62183,7
"1701","NDAR_INV4GRV3A5L","baseline_year_1_arm_1",98.012184,32
"1702","NDAR_INV4L1WDFJ7","baseline_year_1_arm_1",123.12881,100
"1703","NDAR_INV4L9UBRH1","baseline_year_1_arm_1",69.546425,8
"1704","NDAR_INV4B0U03EB","baseline_year_1_arm_1",108.19042,57
"1705","NDAR_INV4BA28Y80","baseline_year_1_arm_1",113.30619,75
"1706","NDAR_INV4DVR9EVD","baseline_year_1_arm_1",95.502655,29
"1707","NDAR_INV4E0AG51B","baseline_year_1_arm_1",82.93726,15
"1708","NDAR_INV4GTMLDUE","baseline_year_1_arm_1",96.51528,30
"1709","NDAR_INV4H3YKMX6","baseline_year_1_arm_1",78.37439,12
"1710","NDAR_INV4LUBR4AE","baseline_year_1_arm_1",108.322426,57
"1711","NDAR_INV4BAP6ERL","baseline_year_1_arm_1",102.27257,40
"1712","NDAR_INV4EHL4L0L","baseline_year_1_arm_1",82.33178,15
"1713","NDAR_INV4EJ61L2C","baseline_year_1_arm_1",106.26704,51
"1714","NDAR_INV4H6UC2YG","baseline_year_1_arm_1",61.7719,6
"1715","NDAR_INV4H7G4RXD","baseline_year_1_arm_1",80.47701,14
"1716","NDAR_INV4M3N3TW1","baseline_year_1_arm_1",105.2287,48
"1717","NDAR_INV4M5JUCT8","baseline_year_1_arm_1",121.2112,99
"1718","NDAR_INV4BAX2G31","baseline_year_1_arm_1",117.16766,90
"1719","NDAR_INV4BB6Z0VU","baseline_year_1_arm_1",99.72929,35
"1720","NDAR_INV4EK87DJK","baseline_year_1_arm_1",80.45381,14
"1721","NDAR_INV4EKBZJTW","baseline_year_1_arm_1",114.53223,80
"1722","NDAR_INV4H880493","baseline_year_1_arm_1",115.87678,86
"1723","NDAR_INV4LC2AW2Z","baseline_year_1_arm_1",102.29181,40
"1724","NDAR_INV4LCR7BFU","baseline_year_1_arm_1",115.8883,86
"1725","NDAR_INV4BEUPF9G","baseline_year_1_arm_1",94.49994,27
"1726","NDAR_INV4BFTB73U","baseline_year_1_arm_1",99.90515,36
"1727","NDAR_INV4ER765J7","baseline_year_1_arm_1",90.34569,22
"1728","NDAR_INV4H9VPPWC","baseline_year_1_arm_1",80.73586,14
"1729","NDAR_INV4HBVU8XK","baseline_year_1_arm_1",108.64752,58
"1730","NDAR_INV4LVCVDEC","baseline_year_1_arm_1",56.880608,5
"1731","NDAR_INV4LX4UUWE","baseline_year_1_arm_1",110.593216,65
"1732","NDAR_INV4M21YVVK","baseline_year_1_arm_1",85.55446,17
"1733","NDAR_INV4BH3W9Z3","baseline_year_1_arm_1",79.02728,13
"1734","NDAR_INV4BJ1W8Z2","baseline_year_1_arm_1",102.45178,41
"1735","NDAR_INV4BK6Y7VR","baseline_year_1_arm_1",107.01007,53
"1736","NDAR_INV4ET3VY02","baseline_year_1_arm_1",90.81003,23
"1737","NDAR_INV4EXN0D8M","baseline_year_1_arm_1",107.382576,54
"1738","NDAR_INV4EY631JB","baseline_year_1_arm_1",112.27553,71
"1739","NDAR_INV4HGTZ5NC","baseline_year_1_arm_1",106.29718,51
"1740","NDAR_INV4M8E1EGF","baseline_year_1_arm_1",57.21679,5
"1741","NDAR_INV4M8H34KB","baseline_year_1_arm_1",90.53429,22
"1742","NDAR_INV4BKN34GB","baseline_year_1_arm_1",95.1837,28
"1743","NDAR_INV4BPHYB7J","baseline_year_1_arm_1",89.66167,21
"1744","NDAR_INV4F29HZH4","baseline_year_1_arm_1",92.24125,24
"1745","NDAR_INV4F8LNY2K","baseline_year_1_arm_1",97.64195,32
"1746","NDAR_INV4HUTD0B9","baseline_year_1_arm_1",115.889114,86
"1747","NDAR_INV4HWVY2FD","baseline_year_1_arm_1",113.86442,78
"1748","NDAR_INV4HX3418K","baseline_year_1_arm_1",103.15903,42
"1749","NDAR_INV4LF63ATG","baseline_year_1_arm_1",49.759014,4
"1750","NDAR_INV4LPXB23R","baseline_year_1_arm_1",119.62533,96
"1751","NDAR_INV4BRAVBYU","baseline_year_1_arm_1",98.82703,34
"1752","NDAR_INV4BRVTNUE","baseline_year_1_arm_1",103.808876,44
"1753","NDAR_INV4F95WY7X","baseline_year_1_arm_1",70.14063,9
"1754","NDAR_INV4FBVLRNU","baseline_year_1_arm_1",101.432594,39
"1755","NDAR_INV4HYKF068","baseline_year_1_arm_1",95.513435,29
"1756","NDAR_INV481L0PYY","baseline_year_1_arm_1",97.70463,32
"1757","NDAR_INV486GVBCD","baseline_year_1_arm_1",94.51112,27
"1758","NDAR_INV4BU3CBM5","baseline_year_1_arm_1",82.5318,15
"1759","NDAR_INV4BXZZV14","baseline_year_1_arm_1",90.812195,23
"1760","NDAR_INV4FMVZLLG","baseline_year_1_arm_1",91.81455,24
"1761","NDAR_INV4FR29VNY","baseline_year_1_arm_1",113.04741,74
"1762","NDAR_INV4J8HX541","baseline_year_1_arm_1",102.50885,41
"1763","NDAR_INV4JAZBMAX","baseline_year_1_arm_1",75.79503,11
"1764","NDAR_INV486UUF4D","baseline_year_1_arm_1",98.05711,33
"1765","NDAR_INV4878W3DV","baseline_year_1_arm_1",110.51753,65
"1766","NDAR_INV4C12ZREL","baseline_year_1_arm_1",92.05175,24
"1767","NDAR_INV4C2YD3TH","baseline_year_1_arm_1",96.58068,30
"1768","NDAR_INV4FU0ZVUV","baseline_year_1_arm_1",111.019295,67
"1769","NDAR_INV4JCA65T3","baseline_year_1_arm_1",97.615036,32
"1770","NDAR_INV4JD9NHNZ","baseline_year_1_arm_1",98.96553,34
"1771","NDAR_INV48EYUFJ4","baseline_year_1_arm_1",109.397575,61
"1772","NDAR_INV48FCH9BT","baseline_year_1_arm_1",71.921486,9
"1773","NDAR_INV4C616XF8","baseline_year_1_arm_1",94.57577,27
"1774","NDAR_INV4C6LDFJF","baseline_year_1_arm_1",NA,NA
"1775","NDAR_INV4FUXW9U4","baseline_year_1_arm_1",78.69672,12
"1776","NDAR_INV4FXLVCG4","baseline_year_1_arm_1",28.437033,2
"1777","NDAR_INV4G06713D","baseline_year_1_arm_1",107.48171,55
"1778","NDAR_INV4G19G9J8","baseline_year_1_arm_1",98.69681,34
"1779","NDAR_INV4JHN1XBR","baseline_year_1_arm_1",117.03985,90
"1780","NDAR_INV48JAWLFK","baseline_year_1_arm_1",117.38381,91
"1781","NDAR_INV48LY4MLX","baseline_year_1_arm_1",104.79136,47
"1782","NDAR_INV4C8YJ9BG","baseline_year_1_arm_1",98.012184,32
"1783","NDAR_INV4CB96L7N","baseline_year_1_arm_1",117.879265,92
"1784","NDAR_INV4G2RL68U","baseline_year_1_arm_1",94.72296,27
"1785","NDAR_INV4G3AXX1X","baseline_year_1_arm_1",111.21581,67
"1786","NDAR_INV4JNMXAVB","baseline_year_1_arm_1",110.54912,65
"1787","NDAR_INV4JR952MJ","baseline_year_1_arm_1",104.99392,47
"1788","NDAR_INV48NE3N41","baseline_year_1_arm_1",116.170425,87
"1789","NDAR_INV493AHEA8","baseline_year_1_arm_1",122.10496,99
"1790","NDAR_INV4CFUY1KU","baseline_year_1_arm_1",80.18057,13
"1791","NDAR_INV4CKYEHYL","baseline_year_1_arm_1",94.27392,27
"1792","NDAR_INV4G3XF9GX","baseline_year_1_arm_1",101.206985,38
"1793","NDAR_INV4G80N2WG","baseline_year_1_arm_1",81.34793,14
"1794","NDAR_INV4JRV7N68","baseline_year_1_arm_1",92.81106,25
"1795","NDAR_INV4JV61LZE","baseline_year_1_arm_1",82.80653,15
"1796","NDAR_INV4JVM9WML","baseline_year_1_arm_1",102.42745,41
"1797","NDAR_INV49B5ZDR2","baseline_year_1_arm_1",99.847466,36
"1798","NDAR_INV49EG90M3","baseline_year_1_arm_1",113.69094,77
"1799","NDAR_INV4CLN1AC5","baseline_year_1_arm_1",120.4286,98
"1800","NDAR_INV4CNTJPDV","baseline_year_1_arm_1",93.32511,26
"1801","NDAR_INV4G9T9A6R","baseline_year_1_arm_1",90.18249,22
"1802","NDAR_INV4GA9CN7W","baseline_year_1_arm_1",101.429726,39
"1803","NDAR_INV4JZJD61Y","baseline_year_1_arm_1",89.688,21
"1804","NDAR_INV5N8A69PF","baseline_year_1_arm_1",54.070602,5
"1805","NDAR_INV5NBUYXAC","baseline_year_1_arm_1",95.20688,28
"1806","NDAR_INV5NCKTGC0","baseline_year_1_arm_1",96.91838,31
"1807","NDAR_INV5C6NT3K7","baseline_year_1_arm_1",19.547245,2
"1808","NDAR_INV5C9WJ4B3","baseline_year_1_arm_1",80.62233,14
"1809","NDAR_INV5FCN1RR9","baseline_year_1_arm_1",83.504555,16
"1810","NDAR_INV5FDXAA9F","baseline_year_1_arm_1",117.46704,91
"1811","NDAR_INV5FEDVJTV","baseline_year_1_arm_1",106.78069,53
"1812","NDAR_INV5JKLGU54","baseline_year_1_arm_1",113.04363,74
"1813","NDAR_INV5JMX50MK","baseline_year_1_arm_1",106.243965,51
"1814","NDAR_INV5JX1E1YG","baseline_year_1_arm_1",43.4397,3
"1815","NDAR_INV5NHWRD1C","baseline_year_1_arm_1",92.35627,24
"1816","NDAR_INV5NNKMGJE","baseline_year_1_arm_1",86.06055,18
"1817","NDAR_INV5CAU9Y0N","baseline_year_1_arm_1",110.1642,64
"1818","NDAR_INV5CAVZWXG","baseline_year_1_arm_1",106.2868,51
"1819","NDAR_INV5FKNM21M","baseline_year_1_arm_1",97.51495,32
"1820","NDAR_INV5FR0A6E7","baseline_year_1_arm_1",6.4291925,1
"1821","NDAR_INV5FTGCUDV","baseline_year_1_arm_1",89.999596,22
"1822","NDAR_INV5K0EKM7F","baseline_year_1_arm_1",89.6016,21
"1823","NDAR_INV5K5J2WLT","baseline_year_1_arm_1",121.10188,98
"1824","NDAR_INV5NPRNJAU","baseline_year_1_arm_1",90.26539,22
"1825","NDAR_INV5NR371CT","baseline_year_1_arm_1",48.25003,4
"1826","NDAR_INV5CHM4BJG","baseline_year_1_arm_1",92.66264,25
"1827","NDAR_INV5CY4JX3U","baseline_year_1_arm_1",120.76912,98
"1828","NDAR_INV5FUBUX54","baseline_year_1_arm_1",96.952545,31
"1829","NDAR_INV5K62JDBR","baseline_year_1_arm_1",88.319466,20
"1830","NDAR_INV5K67LYGB","baseline_year_1_arm_1",117.635765,91
"1831","NDAR_INV5NU3KPN3","baseline_year_1_arm_1",107.29991,54
"1832","NDAR_INV5NUV12DN","baseline_year_1_arm_1",96.93185,31
"1833","NDAR_INV5D1E6KMW","baseline_year_1_arm_1",109.01998,60
"1834","NDAR_INV5D3CDXCL","baseline_year_1_arm_1",114.93023,82
"1835","NDAR_INV5FY23Y7U","baseline_year_1_arm_1",93.997185,26
"1836","NDAR_INV5G2YX7EG","baseline_year_1_arm_1",108.297295,57
"1837","NDAR_INV5G3DP835","baseline_year_1_arm_1",101.19709,38
"1838","NDAR_INV5K9CU40G","baseline_year_1_arm_1",91.97592,24
"1839","NDAR_INV5KGZR02X","baseline_year_1_arm_1",65.10434,7
"1840","NDAR_INV5P7MAKXF","baseline_year_1_arm_1",104.02181,45
"1841","NDAR_INV5PETUZNA","baseline_year_1_arm_1",79.25195,13
"1842","NDAR_INV5D3CU8ML","baseline_year_1_arm_1",94.22217,27
"1843","NDAR_INV5D4ADKUR","baseline_year_1_arm_1",110.83845,66
"1844","NDAR_INV5G46RBZN","baseline_year_1_arm_1",96.87359,31
"1845","NDAR_INV5G5KBE3H","baseline_year_1_arm_1",102.07046,40
"1846","NDAR_INV5GAREWU2","baseline_year_1_arm_1",115.889114,86
"1847","NDAR_INV5KKFRGWA","baseline_year_1_arm_1",102.2741,40
"1848","NDAR_INV5KKUBDAY","baseline_year_1_arm_1",115.82084,85
"1849","NDAR_INV5KTH90ED","baseline_year_1_arm_1",95.71953,29
"1850","NDAR_INV5PU4UNRW","baseline_year_1_arm_1",10.223761,1
"1851","NDAR_INV5PWUMKR0","baseline_year_1_arm_1",106.55366,52
"1852","NDAR_INV5D540DWZ","baseline_year_1_arm_1",105.37005,48
"1853","NDAR_INV5D5DENCM","baseline_year_1_arm_1",NA,NA
"1854","NDAR_INV5GB3TA25","baseline_year_1_arm_1",96.07873,29
"1855","NDAR_INV5GD0VX6N","baseline_year_1_arm_1",105.13958,48
"1856","NDAR_INV5L4LYVBY","baseline_year_1_arm_1",99.32149,35
"1857","NDAR_INV5L65JM7L","baseline_year_1_arm_1",106.13373,51
"1858","NDAR_INV5NVYVN9F","baseline_year_1_arm_1",44.906067,3
"1859","NDAR_INV5NZ2TBC7","baseline_year_1_arm_1",NA,NA
"1860","NDAR_INV5DCHFU4W","baseline_year_1_arm_1",102.38704,41
"1861","NDAR_INV5DJB583J","baseline_year_1_arm_1",97.858864,32
"1862","NDAR_INV5GM4X9AB","baseline_year_1_arm_1",94.2649,27
"1863","NDAR_INV5GUMR9J0","baseline_year_1_arm_1",102.56207,41
"1864","NDAR_INV5L7AU3X8","baseline_year_1_arm_1",115.987076,86
"1865","NDAR_INV5L9NEM2D","baseline_year_1_arm_1",116.1425,87
"1866","NDAR_INV5PRF1M68","baseline_year_1_arm_1",102.75001,41
"1867","NDAR_INV5PTVY6KC","baseline_year_1_arm_1",98.40668,33
"1868","NDAR_INV5DNKJ4H4","baseline_year_1_arm_1",102.96416,42
"1869","NDAR_INV5DTVKE3L","baseline_year_1_arm_1",105.92262,50
"1870","NDAR_INV5H125N5W","baseline_year_1_arm_1",118.20104,93
"1871","NDAR_INV5H1AW18P","baseline_year_1_arm_1",97.38104,31
"1872","NDAR_INV5LC1UB7X","baseline_year_1_arm_1",111.30634,68
"1873","NDAR_INV5LKTCB6L","baseline_year_1_arm_1",107.04998,53
"1874","NDAR_INV5PY4J4XG","baseline_year_1_arm_1",51.713295,4
"1875","NDAR_INV5PZJXKN6","baseline_year_1_arm_1",107.93443,56
"1876","NDAR_INV5R386XD4","baseline_year_1_arm_1",96.52894,30
"1877","NDAR_INV5DW63RTW","baseline_year_1_arm_1",101.429726,39
"1878","NDAR_INV5DXMXDFV","baseline_year_1_arm_1",96.93185,31
"1879","NDAR_INV5H28NDM9","baseline_year_1_arm_1",102.890656,42
"1880","NDAR_INV5HDBZPE1","baseline_year_1_arm_1",71.675934,9
"1881","NDAR_INV5LKV9216","baseline_year_1_arm_1",108.9887,60
"1882","NDAR_INV5LM4TFDU","baseline_year_1_arm_1",59.03876,6
"1883","NDAR_INV5NZW4ZBJ","baseline_year_1_arm_1",109.19701,60
"1884","NDAR_INV5P5E90FX","baseline_year_1_arm_1",93.712395,26
"1885","NDAR_INV5E1VA5Z1","baseline_year_1_arm_1",114.48589,80
"1886","NDAR_INV5E5N8A4J","baseline_year_1_arm_1",92.34308,24
"1887","NDAR_INV5E784F4H","baseline_year_1_arm_1",82.9907,15
"1888","NDAR_INV5HER88YM","baseline_year_1_arm_1",78.94041,13
"1889","NDAR_INV5HG40TVB","baseline_year_1_arm_1",62.86417,6
"1890","NDAR_INV5LUMKVGJ","baseline_year_1_arm_1",111.20272,67
"1891","NDAR_INV5LX6W948","baseline_year_1_arm_1",75.31199,11
"1892","NDAR_INV5M3TZBG8","baseline_year_1_arm_1",NA,NA
"1893","NDAR_INV5B32UHDY","baseline_year_1_arm_1",106.412704,51
"1894","NDAR_INV5E97AP49","baseline_year_1_arm_1",107.42094,55
"1895","NDAR_INV5HGRW46V","baseline_year_1_arm_1",91.26654,23
"1896","NDAR_INV5HH9FDM1","baseline_year_1_arm_1",118.46383,94
"1897","NDAR_INV5M9Y06N7","baseline_year_1_arm_1",109.82392,62
"1898","NDAR_INV5MB5KZXY","baseline_year_1_arm_1",117.19733,90
"1899","NDAR_INV5B3Z5K9P","baseline_year_1_arm_1",77.81941,12
"1900","NDAR_INV5B5DML2V","baseline_year_1_arm_1",94.12241,27
"1901","NDAR_INV5EFUXC2G","baseline_year_1_arm_1",98.70112,34
"1902","NDAR_INV5EY0WLBP","baseline_year_1_arm_1",114.39796,80
"1903","NDAR_INV5HJF8AGA","baseline_year_1_arm_1",87.6249,19
"1904","NDAR_INV5HKYD59J","baseline_year_1_arm_1",NA,NA
"1905","NDAR_INV5MF8VMU6","baseline_year_1_arm_1",116.9223,89
"1906","NDAR_INV5MFBJTBG","baseline_year_1_arm_1",102.8371,42
"1907","NDAR_INV5BA97WFG","baseline_year_1_arm_1",113.30619,75
"1908","NDAR_INV5BAYCXNM","baseline_year_1_arm_1",NA,NA
"1909","NDAR_INV5F2R3TL8","baseline_year_1_arm_1",112.73535,73
"1910","NDAR_INV5F54ZMX4","baseline_year_1_arm_1",121.10188,98
"1911","NDAR_INV5HNAA4NT","baseline_year_1_arm_1",95.63689,29
"1912","NDAR_INV5HRL29UE","baseline_year_1_arm_1",65.38898,7
"1913","NDAR_INV5MHT9RR4","baseline_year_1_arm_1",107.29991,54
"1914","NDAR_INV5MJHVEB8","baseline_year_1_arm_1",86.57678,18
"1915","NDAR_INV5MKR158G","baseline_year_1_arm_1",109.82392,62
"1916","NDAR_INV5BF7P17A","baseline_year_1_arm_1",109.57397,62
"1917","NDAR_INV5BJZW7MU","baseline_year_1_arm_1",103.82567,44
"1918","NDAR_INV5F61GNU7","baseline_year_1_arm_1",106.08675,50
"1919","NDAR_INV5F786HZ9","baseline_year_1_arm_1",88.47273,20
"1920","NDAR_INV5J1VTUME","baseline_year_1_arm_1",111.41488,68
"1921","NDAR_INV5J25ZKJV","baseline_year_1_arm_1",115.95987,86
"1922","NDAR_INV5J93LHWW","baseline_year_1_arm_1",121.54085,99
"1923","NDAR_INV5MRTJNYU","baseline_year_1_arm_1",75.12834,10
"1924","NDAR_INV5MYF77YV","baseline_year_1_arm_1",107.016136,53
"1925","NDAR_INV5BT1KR96","baseline_year_1_arm_1",79.16754,13
"1926","NDAR_INV5FB3U0EJ","baseline_year_1_arm_1",84.75038,17
"1927","NDAR_INV5JE05DJK","baseline_year_1_arm_1",97.64195,32
"1928","NDAR_INV5JGG99ZM","baseline_year_1_arm_1",114.419556,80
"1929","NDAR_INV5N40CFL4","baseline_year_1_arm_1",89.4569,21
"1930","NDAR_INV5C2HRHM2","baseline_year_1_arm_1",90.42209,22
"1931","NDAR_INV5C5YPMZH","baseline_year_1_arm_1",118.64169,94
"1932","NDAR_INV5FBJ0AJ1","baseline_year_1_arm_1",85.6235,18
"1933","NDAR_INV5FBV2BUF","baseline_year_1_arm_1",107.74129,55
"1934","NDAR_INV59BE4FA2","baseline_year_1_arm_1",63.812775,7
"1935","NDAR_INV59C2MYUA","baseline_year_1_arm_1",103.75456,44
"1936","NDAR_INV50UAMBFC","baseline_year_1_arm_1",94.62372,27
"1937","NDAR_INV50UATGZM","baseline_year_1_arm_1",76.06684,11
"1938","NDAR_INV53AA4BL6","baseline_year_1_arm_1",109.05497,60
"1939","NDAR_INV53BA6MNE","baseline_year_1_arm_1",63.18421,6
"1940","NDAR_INV56L41G67","baseline_year_1_arm_1",NA,NA
"1941","NDAR_INV56L57G10","baseline_year_1_arm_1",104.112686,45
"1942","NDAR_INV56P2568B","baseline_year_1_arm_1",106.84052,53
"1943","NDAR_INV59C49NWM","baseline_year_1_arm_1",96.71633,30
"1944","NDAR_INV59C91GGB","baseline_year_1_arm_1",9.8854265,1
"1945","NDAR_INV50VKA9BE","baseline_year_1_arm_1",108.44669,58
"1946","NDAR_INV50WZX903","baseline_year_1_arm_1",102.95861,42
"1947","NDAR_INV53CVF7NB","baseline_year_1_arm_1",105.58131,49
"1948","NDAR_INV53DLM6RN","baseline_year_1_arm_1",93.712395,26
"1949","NDAR_INV56TWKCTL","baseline_year_1_arm_1",89.45246,21
"1950","NDAR_INV59CAGP2B","baseline_year_1_arm_1",88.17407,20
"1951","NDAR_INV59K6Y5TC","baseline_year_1_arm_1",109.60787,62
"1952","NDAR_INV512RTCH1","baseline_year_1_arm_1",NA,NA
"1953","NDAR_INV515GDP15","baseline_year_1_arm_1",112.10877,71
"1954","NDAR_INV53EP1G5X","baseline_year_1_arm_1",115.142334,83
"1955","NDAR_INV53LYW9M5","baseline_year_1_arm_1",95.59751,29
"1956","NDAR_INV56UZU99J","baseline_year_1_arm_1",105.30819,48
"1957","NDAR_INV56VJH1CR","baseline_year_1_arm_1",86.936005,19
"1958","NDAR_INV59KP7TG2","baseline_year_1_arm_1",112.210045,71
"1959","NDAR_INV59MF6Y4H","baseline_year_1_arm_1",91.96929,24
"1960","NDAR_INV59MJGL9R","baseline_year_1_arm_1",99.87383,36
"1961","NDAR_INV515PBC21","baseline_year_1_arm_1",116.119225,86
"1962","NDAR_INV516Z98HX","baseline_year_1_arm_1",110.60706,65
"1963","NDAR_INV5181UPMU","baseline_year_1_arm_1",11.556622,1
"1964","NDAR_INV540M2VDX","baseline_year_1_arm_1",117.006454,89
"1965","NDAR_INV546G53XG","baseline_year_1_arm_1",80.89706,14
"1966","NDAR_INV56YBTJHF","baseline_year_1_arm_1",117.96781,92
"1967","NDAR_INV56YTNZ4V","baseline_year_1_arm_1",104.88785,47
"1968","NDAR_INV5A6YDAY7","baseline_year_1_arm_1",89.31974,21
"1969","NDAR_INV5A88A0JW","baseline_year_1_arm_1",83.30336,16
"1970","NDAR_INV51B6T1FL","baseline_year_1_arm_1",107.99982,56
"1971","NDAR_INV51EYYMEY","baseline_year_1_arm_1",103.98543,44
"1972","NDAR_INV54AFKCAX","baseline_year_1_arm_1",8.662648,1
"1973","NDAR_INV54BJY6WE","baseline_year_1_arm_1",105.780045,50
"1974","NDAR_INV5784LZWF","baseline_year_1_arm_1",104.11572,45
"1975","NDAR_INV5AEUN2YL","baseline_year_1_arm_1",109.87879,63
"1976","NDAR_INV5AF8JW1F","baseline_year_1_arm_1",110.184616,64
"1977","NDAR_INV51G1DFV9","baseline_year_1_arm_1",107.36543,54
"1978","NDAR_INV51GZ9MPP","baseline_year_1_arm_1",100.02543,36
"1979","NDAR_INV54EF1FZJ","baseline_year_1_arm_1",117.61213,91
"1980","NDAR_INV54KLKJNK","baseline_year_1_arm_1",77.42238,12
"1981","NDAR_INV578DB0G5","baseline_year_1_arm_1",110.258705,64
"1982","NDAR_INV57961TUW","baseline_year_1_arm_1",120.84372,98
"1983","NDAR_INV57CKHLC8","baseline_year_1_arm_1",113.429665,76
"1984","NDAR_INV59W523AL","baseline_year_1_arm_1",82.62311,15
"1985","NDAR_INV5A1EKVU6","baseline_year_1_arm_1",95.089745,28
"1986","NDAR_INV51MR96PG","baseline_year_1_arm_1",93.662125,26
"1987","NDAR_INV54U1B199","baseline_year_1_arm_1",109.71192,62
"1988","NDAR_INV57F63WRL","baseline_year_1_arm_1",NA,NA
"1989","NDAR_INV57R7NE0T","baseline_year_1_arm_1",110.1642,64
"1990","NDAR_INV5AC9TVN4","baseline_year_1_arm_1",91.03502,23
"1991","NDAR_INV51VNYKL7","baseline_year_1_arm_1",101.18727,38
"1992","NDAR_INV51W3Y9EW","baseline_year_1_arm_1",102.926605,42
"1993","NDAR_INV51ZKXX4P","baseline_year_1_arm_1",102.6873,41
"1994","NDAR_INV54VT5R72","baseline_year_1_arm_1",79.57101,13
"1995","NDAR_INV54X5F37C","baseline_year_1_arm_1",103.395454,43
"1996","NDAR_INV54YW796D","baseline_year_1_arm_1",102.8291,42
"1997","NDAR_INV57TXVRYZ","baseline_year_1_arm_1",105.358315,48
"1998","NDAR_INV5AX7X2LE","baseline_year_1_arm_1",102.890656,42
"1999","NDAR_INV5AXUMK7E","baseline_year_1_arm_1",87.51087,19
"2000","NDAR_INV51ZUA0EC","baseline_year_1_arm_1",116.78832,89
"2001","NDAR_INV51ZUKMA3","baseline_year_1_arm_1",91.199905,23
"2002","NDAR_INV55285WTD","baseline_year_1_arm_1",80.62233,14
"2003","NDAR_INV552D9NA7","baseline_year_1_arm_1",93.72349,26
"2004","NDAR_INV57V4LC2W","baseline_year_1_arm_1",93.72349,26
"2005","NDAR_INV57YDKB4W","baseline_year_1_arm_1",17.979479,1
"2006","NDAR_INV581KGKG6","baseline_year_1_arm_1",118.297714,93
"2007","NDAR_INV5A2VREUG","baseline_year_1_arm_1",105.58131,49
"2008","NDAR_INV5A4EYCUX","baseline_year_1_arm_1",94.24114,27
"2009","NDAR_INV5A4NMKKA","baseline_year_1_arm_1",95.30131,28
"2010","NDAR_INV52034BGR","baseline_year_1_arm_1",110.02738,63
"2011","NDAR_INV528FZWXG","baseline_year_1_arm_1",96.58648,30
"2012","NDAR_INV556U6DJ0","baseline_year_1_arm_1",85.067055,17
"2013","NDAR_INV557PKJKJ","baseline_year_1_arm_1",95.61206,29
