"","src_subject_id","eventname","reshist_addr1_svi_tot_20142018"
"6611","NDAR_INVJPMRY00B","baseline_year_1_arm_1",0.0587
"6612","NDAR_INVJFJL5WJL","baseline_year_1_arm_1",0.3445
"6613","NDAR_INVJFMWAJZF","baseline_year_1_arm_1",0.7974
"6614","NDAR_INVJJ9NBNC9","baseline_year_1_arm_1",0.3288
"6615","NDAR_INVJJA0RAMJ","baseline_year_1_arm_1",0.3128
"6616","NDAR_INVJMTFCLCC","baseline_year_1_arm_1",0.2765
"6617","NDAR_INVJN2G8BWG","baseline_year_1_arm_1",0.6552
"6618","NDAR_INVJPPLZ59Y","baseline_year_1_arm_1",0.1939
"6619","NDAR_INVJPV235G4","baseline_year_1_arm_1",0.1019
"6620","NDAR_INVJFNE6XKX","baseline_year_1_arm_1",0.1329
"6621","NDAR_INVJFTB00J2","baseline_year_1_arm_1",0.2795
"6622","NDAR_INVJJM9HEZK","baseline_year_1_arm_1",0.8615
"6623","NDAR_INVJJMH6ZDT","baseline_year_1_arm_1",0.4741
"6624","NDAR_INVJN635BT6","baseline_year_1_arm_1",0.1581
"6625","NDAR_INVJN9LRK2A","baseline_year_1_arm_1",0.9501
"6626","NDAR_INVJPX8NVUZ","baseline_year_1_arm_1",0.487
"6627","NDAR_INVJPXM3ZKA","baseline_year_1_arm_1",0.2989
"6628","NDAR_INVJFZJH8VH","baseline_year_1_arm_1",0.487
"6629","NDAR_INVJJURZC29","baseline_year_1_arm_1",0.3418
"6630","NDAR_INVJN9PXHA6","baseline_year_1_arm_1",0.5421
"6631","NDAR_INVJNAEGGEN","baseline_year_1_arm_1",0.3112
"6632","NDAR_INVJR1CF0WZ","baseline_year_1_arm_1",0.4712
"6633","NDAR_INVJR23U8DW","baseline_year_1_arm_1",0.1765
"6634","NDAR_INVJG2VGPZN","baseline_year_1_arm_1",0.8104
"6635","NDAR_INVJG3B0A5J","baseline_year_1_arm_1",0.1729
"6636","NDAR_INVJJWR8W0W","baseline_year_1_arm_1",0.9198
"6637","NDAR_INVJKBDRF1B","baseline_year_1_arm_1",0.164
"6638","NDAR_INVK10UU5ME","baseline_year_1_arm_1",0.0238
"6639","NDAR_INVK1CF88CW","baseline_year_1_arm_1",0.0604
"6640","NDAR_INVJEDEBC72","baseline_year_1_arm_1",0.218
"6641","NDAR_INVJEFU1LRB","baseline_year_1_arm_1",0.0766
"6642","NDAR_INVJVWCML75","baseline_year_1_arm_1",0.0145
"6643","NDAR_INVJVYJW98X","baseline_year_1_arm_1",0.379
"6644","NDAR_INVJYUGN1PH","baseline_year_1_arm_1",0.3845
"6645","NDAR_INVJYXYG81D","baseline_year_1_arm_1",0.3655
"6646","NDAR_INVJZ12514R","baseline_year_1_arm_1",NA
"6647","NDAR_INVK1DE6JAR","baseline_year_1_arm_1",0.2746
"6648","NDAR_INVJEUB6WZP","baseline_year_1_arm_1",0.0972
"6649","NDAR_INVJEZ3ZU4P","baseline_year_1_arm_1",0.0366
"6650","NDAR_INVJVZE8PZH","baseline_year_1_arm_1",0.2831
"6651","NDAR_INVJZ13P7PY","baseline_year_1_arm_1",0.6772
"6652","NDAR_INVK1G99WM7","baseline_year_1_arm_1",0.9346
"6653","NDAR_INVK1GY1F0R","baseline_year_1_arm_1",NA
"6654","NDAR_INVJF3BM0BU","baseline_year_1_arm_1",0.0936
"6655","NDAR_INVJF3KUA66","baseline_year_1_arm_1",0.2339
"6656","NDAR_INVJW4AY5Z4","baseline_year_1_arm_1",0.3718
"6657","NDAR_INVJW8V5WX6","baseline_year_1_arm_1",0.4435
"6658","NDAR_INVJW94351D","baseline_year_1_arm_1",0.5474
"6659","NDAR_INVJZ4637B3","baseline_year_1_arm_1",0.2984
"6660","NDAR_INVJZ6BX4DY","baseline_year_1_arm_1",0.0604
"6661","NDAR_INVK1HM1MWX","baseline_year_1_arm_1",0.6182
"6662","NDAR_INVK1WG534X","baseline_year_1_arm_1",0.0214
"6663","NDAR_INVJF4JACN3","baseline_year_1_arm_1",0.8757
"6664","NDAR_INVJF6WB6AE","baseline_year_1_arm_1",NA
"6665","NDAR_INVJTU3X2VF","baseline_year_1_arm_1",0.107
"6666","NDAR_INVJTVF4TRT","baseline_year_1_arm_1",0.7533
"6667","NDAR_INVJWAPD83W","baseline_year_1_arm_1",0.1413
"6668","NDAR_INVJWC3VCH8","baseline_year_1_arm_1",0.5071
"6669","NDAR_INVJZCYWRZB","baseline_year_1_arm_1",0.4712
"6670","NDAR_INVJZJBNBTC","baseline_year_1_arm_1",0.8225
"6671","NDAR_INVK22WXK72","baseline_year_1_arm_1",0.1153
"6672","NDAR_INVK2503EYB","baseline_year_1_arm_1",0.8358
"6673","NDAR_INVJTVM08C0","baseline_year_1_arm_1",0.6459
"6674","NDAR_INVJTWZXR3M","baseline_year_1_arm_1",0.5918
"6675","NDAR_INVJWCD55M7","baseline_year_1_arm_1",0.0972
"6676","NDAR_INVJWJBC1ZT","baseline_year_1_arm_1",0.4521
"6677","NDAR_INVJZJK5N4L","baseline_year_1_arm_1",0.7512
"6678","NDAR_INVJZP468AD","baseline_year_1_arm_1",0.0289
"6679","NDAR_INVK2JE6A93","baseline_year_1_arm_1",0.9344
"6680","NDAR_INVK2KFJDG5","baseline_year_1_arm_1",0.0067
"6681","NDAR_INVJTX1HX5F","baseline_year_1_arm_1",0.9682
"6682","NDAR_INVJTXTDY92","baseline_year_1_arm_1",0.4518
"6683","NDAR_INVJWKFKDJF","baseline_year_1_arm_1",0.0092
"6684","NDAR_INVJWT4V1DP","baseline_year_1_arm_1",0.0108
"6685","NDAR_INVJZPZNDD4","baseline_year_1_arm_1",0.1322
"6686","NDAR_INVJZRPKRLG","baseline_year_1_arm_1",0.0676
"6687","NDAR_INVK1WPW1EZ","baseline_year_1_arm_1",0.6459
"6688","NDAR_INVK1XAZY2E","baseline_year_1_arm_1",0.3096
"6689","NDAR_INVK1YWL2JC","baseline_year_1_arm_1",NA
"6690","NDAR_INVJU3HYU5L","baseline_year_1_arm_1",0.9204
"6691","NDAR_INVJU4UKFJC","baseline_year_1_arm_1",0.3385
"6692","NDAR_INVJWVF7NPJ","baseline_year_1_arm_1",0.1389
"6693","NDAR_INVJWXRTDHM","baseline_year_1_arm_1",0.1005
"6694","NDAR_INVJZRV5ANP","baseline_year_1_arm_1",0.6012
"6695","NDAR_INVJZUHG8ZL","baseline_year_1_arm_1",0.4834
"6696","NDAR_INVK26AD9R4","baseline_year_1_arm_1",0.0541
"6697","NDAR_INVK26MUJ57","baseline_year_1_arm_1",0.4197
"6698","NDAR_INVJU6W0MXX","baseline_year_1_arm_1",0.3705
"6699","NDAR_INVJU8R73PG","baseline_year_1_arm_1",0.4168
"6700","NDAR_INVJX0PX7UM","baseline_year_1_arm_1",0.1488
"6701","NDAR_INVJX1U4507","baseline_year_1_arm_1",0.3778
"6702","NDAR_INVJZXDNHWC","baseline_year_1_arm_1",0.7957
"6703","NDAR_INVK051J689","baseline_year_1_arm_1",0.7317
"6704","NDAR_INVK2KR1DUA","baseline_year_1_arm_1",0.9511
"6705","NDAR_INVK2M95XYW","baseline_year_1_arm_1",0.392
"6706","NDAR_INVJU9EFPNA","baseline_year_1_arm_1",0.9369
"6707","NDAR_INVJUHGFPD3","baseline_year_1_arm_1",0.1201
"6708","NDAR_INVJX3T5618","baseline_year_1_arm_1",0.8019
"6709","NDAR_INVJX3V3DD9","baseline_year_1_arm_1",0.2268
"6710","NDAR_INVK0870VPA","baseline_year_1_arm_1",0.0088
"6711","NDAR_INVK09F5HKP","baseline_year_1_arm_1",0.9
"6712","NDAR_INVK20VT80R","baseline_year_1_arm_1",0.7367
"6713","NDAR_INVK21Y8N4U","baseline_year_1_arm_1",0.5427
"6714","NDAR_INVJUKBPY9X","baseline_year_1_arm_1",0.1204
"6715","NDAR_INVJV3VFJD1","baseline_year_1_arm_1",0.2972
"6716","NDAR_INVJX509T01","baseline_year_1_arm_1",0.2953
"6717","NDAR_INVJX8BERDK","baseline_year_1_arm_1",0.218
"6718","NDAR_INVK09GADZN","baseline_year_1_arm_1",0.197
"6719","NDAR_INVK0AGJP6T","baseline_year_1_arm_1",0.4638
"6720","NDAR_INVJDW2699M","baseline_year_1_arm_1",0.8604
"6721","NDAR_INVJDXAJTX3","baseline_year_1_arm_1",0.0204
"6722","NDAR_INVJV3XXZTW","baseline_year_1_arm_1",0.598
"6723","NDAR_INVJV3ZDMA8","baseline_year_1_arm_1",0.3132
"6724","NDAR_INVJXA05086","baseline_year_1_arm_1",0.1611
"6725","NDAR_INVJXF3WTN6","baseline_year_1_arm_1",0.1618
"6726","NDAR_INVK0BCW5KA","baseline_year_1_arm_1",0.0789
"6727","NDAR_INVK0F6B344","baseline_year_1_arm_1",0.4604
"6728","NDAR_INVJDXKXF8T","baseline_year_1_arm_1",0.5623
"6729","NDAR_INVJDZ7L3H6","baseline_year_1_arm_1",0.218
"6730","NDAR_INVJV77KDEJ","baseline_year_1_arm_1",0.0604
"6731","NDAR_INVJV8V3BD5","baseline_year_1_arm_1",0.9281
"6732","NDAR_INVJXKV7NF7","baseline_year_1_arm_1",0.42
"6733","NDAR_INVJXMWYPZB","baseline_year_1_arm_1",0.6735
"6734","NDAR_INVK0L8CUTR","baseline_year_1_arm_1",0.2754
"6735","NDAR_INVK0LXC0U4","baseline_year_1_arm_1",0.0145
"6736","NDAR_INVJDZ90ATC","baseline_year_1_arm_1",0.2981
"6737","NDAR_INVJE017PL8","baseline_year_1_arm_1",0.0173
"6738","NDAR_INVJV9AMJB4","baseline_year_1_arm_1",0.9265
"6739","NDAR_INVJVA79JYU","baseline_year_1_arm_1",NA
"6740","NDAR_INVJXNCXJ3W","baseline_year_1_arm_1",0.1917
"6741","NDAR_INVJXPFFHWU","baseline_year_1_arm_1",0.6966
"6742","NDAR_INVK0N7MLA9","baseline_year_1_arm_1",0.2871
"6743","NDAR_INVK0RATU99","baseline_year_1_arm_1",0.583
"6744","NDAR_INVJE2LLWLD","baseline_year_1_arm_1",NA
"6745","NDAR_INVJE33Y96D","baseline_year_1_arm_1",0.6346
"6746","NDAR_INVJE5T60YC","baseline_year_1_arm_1",0.934
"6747","NDAR_INVJVCY4DWW","baseline_year_1_arm_1",0.197
"6748","NDAR_INVJVFW1735","baseline_year_1_arm_1",0.4787
"6749","NDAR_INVJXT80FVU","baseline_year_1_arm_1",0.1592
"6750","NDAR_INVJXT9LVJP","baseline_year_1_arm_1",0.56
"6751","NDAR_INVK0RLYCC7","baseline_year_1_arm_1",0.466
"6752","NDAR_INVK0RXG494","baseline_year_1_arm_1",0.7229
"6753","NDAR_INVJE6EK74H","baseline_year_1_arm_1",0.0663
"6754","NDAR_INVJE7AU0B9","baseline_year_1_arm_1",NA
"6755","NDAR_INVJVHUKF36","baseline_year_1_arm_1",NA
"6756","NDAR_INVJVK809ML","baseline_year_1_arm_1",0.8919
"6757","NDAR_INVJVN820EW","baseline_year_1_arm_1",NA
"6758","NDAR_INVJXUKE3JB","baseline_year_1_arm_1",0.5457
"6759","NDAR_INVJXWWYJBU","baseline_year_1_arm_1",0.9397
"6760","NDAR_INVK0U3PRRR","baseline_year_1_arm_1",0.4519
"6761","NDAR_INVK0WC1N5P","baseline_year_1_arm_1",0.1019
"6762","NDAR_INVJE7U8GZ4","baseline_year_1_arm_1",0.2266
"6763","NDAR_INVJE8U3WEP","baseline_year_1_arm_1",0.1481
"6764","NDAR_INVJVPFFH8R","baseline_year_1_arm_1",0.0303
"6765","NDAR_INVJVUJU6CU","baseline_year_1_arm_1",0.6319
"6766","NDAR_INVJYAGWBLV","baseline_year_1_arm_1",0.9657
"6767","NDAR_INVJYHUJ7E5","baseline_year_1_arm_1",0.4841
"6768","NDAR_INVK0YRT0W7","baseline_year_1_arm_1",0.8739
"6769","NDAR_INVK10RYUC1","baseline_year_1_arm_1",0.7694
"6770","NDAR_INVKFUY5YHC","baseline_year_1_arm_1",0.2348
"6771","NDAR_INVKFWP4PX0","baseline_year_1_arm_1",0.6742
"6772","NDAR_INVK78X1G9D","baseline_year_1_arm_1",0.0464
"6773","NDAR_INVK7B15B7Z","baseline_year_1_arm_1",0.8534
"6774","NDAR_INVKAKFCN21","baseline_year_1_arm_1",0.3479
"6775","NDAR_INVKAPXUG5A","baseline_year_1_arm_1",0.8129
"6776","NDAR_INVKDBM4JG7","baseline_year_1_arm_1",0.9759
"6777","NDAR_INVKDGX17KZ","baseline_year_1_arm_1",0.6697
"6778","NDAR_INVKFZM65LP","baseline_year_1_arm_1",0.8877
"6779","NDAR_INVKG5M5RTF","baseline_year_1_arm_1",0.8963
"6780","NDAR_INVK7H62E8W","baseline_year_1_arm_1",0.5654
"6781","NDAR_INVK7LKXC3K","baseline_year_1_arm_1",0.2455
"6782","NDAR_INVKAZ30BTB","baseline_year_1_arm_1",0.4119
"6783","NDAR_INVKB1LL4HJ","baseline_year_1_arm_1",0.1858
"6784","NDAR_INVKDKW7JF6","baseline_year_1_arm_1",0.1555
"6785","NDAR_INVKDR815ZJ","baseline_year_1_arm_1",0.137
"6786","NDAR_INVKG6D9CM4","baseline_year_1_arm_1",0.5474
"6787","NDAR_INVKGB957MU","baseline_year_1_arm_1",0.4251
"6788","NDAR_INVK7ZHC09E","baseline_year_1_arm_1",0.6033
"6789","NDAR_INVK808H4UV","baseline_year_1_arm_1",0.3479
"6790","NDAR_INVKB1PDUC8","baseline_year_1_arm_1",0.6918
"6791","NDAR_INVKB30X083","baseline_year_1_arm_1",0.1203
"6792","NDAR_INVKB6F3HGV","baseline_year_1_arm_1",0.6809
"6793","NDAR_INVKDZKAC4L","baseline_year_1_arm_1",0.4707
"6794","NDAR_INVKDZR86PA","baseline_year_1_arm_1",0.0444
"6795","NDAR_INVKGN17CBU","baseline_year_1_arm_1",0.16
"6796","NDAR_INVKGNHNNA3","baseline_year_1_arm_1",0.0218
"6797","NDAR_INVKGU77A38","baseline_year_1_arm_1",NA
"6798","NDAR_INVK81PDBDN","baseline_year_1_arm_1",0.5647
"6799","NDAR_INVK832EFEE","baseline_year_1_arm_1",0.1791
"6800","NDAR_INVKB7UD17H","baseline_year_1_arm_1",0.2417
"6801","NDAR_INVKBBYPD24","baseline_year_1_arm_1",0.0882
"6802","NDAR_INVKE2BKXMG","baseline_year_1_arm_1",0.2505
"6803","NDAR_INVKE2PDM4E","baseline_year_1_arm_1",NA
"6804","NDAR_INVKH0DH6EC","baseline_year_1_arm_1",0.9463
"6805","NDAR_INVKH4089BE","baseline_year_1_arm_1",0.8019
"6806","NDAR_INVK84182YD","baseline_year_1_arm_1",0.2601
"6807","NDAR_INVK84GLG8C","baseline_year_1_arm_1",0.2332
"6808","NDAR_INVK86BCPMG","baseline_year_1_arm_1",NA
"6809","NDAR_INVKBGNJEVP","baseline_year_1_arm_1",0.2306
"6810","NDAR_INVKE5MUV53","baseline_year_1_arm_1",0.8687
"6811","NDAR_INVKE6Z3413","baseline_year_1_arm_1",0.032
"6812","NDAR_INVKHL7D46V","baseline_year_1_arm_1",0.6697
"6813","NDAR_INVKHVXZ64U","baseline_year_1_arm_1",0.0992
"6814","NDAR_INVK8CYP94F","baseline_year_1_arm_1",0.4155
"6815","NDAR_INVKBJJ7TH0","baseline_year_1_arm_1",0.464
"6816","NDAR_INVKBLHAN4B","baseline_year_1_arm_1",0.0092
"6817","NDAR_INVKBLYK9GE","baseline_year_1_arm_1",0.0173
"6818","NDAR_INVKE8TDKAW","baseline_year_1_arm_1",0.7543
"6819","NDAR_INVKEARFZ9N","baseline_year_1_arm_1",0.4012
"6820","NDAR_INVKGUR3RYT","baseline_year_1_arm_1",0.7863
"6821","NDAR_INVKGV9E2T6","baseline_year_1_arm_1",0.7317
"6822","NDAR_INVK8G0M5HW","baseline_year_1_arm_1",0.0698
"6823","NDAR_INVK8HVK50F","baseline_year_1_arm_1",0.1293
"6824","NDAR_INVK8KZDZ2N","baseline_year_1_arm_1",0.3816
"6825","NDAR_INVKBR8U1TH","baseline_year_1_arm_1",0.8153
"6826","NDAR_INVKC1P8R4F","baseline_year_1_arm_1",0.9641
"6827","NDAR_INVKEAY17JB","baseline_year_1_arm_1",0.4862
"6828","NDAR_INVKEDNL754","baseline_year_1_arm_1",0.0967
"6829","NDAR_INVKHC499NA","baseline_year_1_arm_1",0.9281
"6830","NDAR_INVKHDHWB2T","baseline_year_1_arm_1",0.2438
"6831","NDAR_INVK8N8YKDF","baseline_year_1_arm_1",0.1858
"6832","NDAR_INVK8ZYB9DL","baseline_year_1_arm_1",0.6752
"6833","NDAR_INVKC24Z5V5","baseline_year_1_arm_1",0.4557
"6834","NDAR_INVKC4VTG9N","baseline_year_1_arm_1",NA
"6835","NDAR_INVKEDY719E","baseline_year_1_arm_1",0.1017
"6836","NDAR_INVKEP4C8W8","baseline_year_1_arm_1",0.036
"6837","NDAR_INVKHWW97MC","baseline_year_1_arm_1",0.8946
"6838","NDAR_INVKHXDKCB7","baseline_year_1_arm_1",0.2395
"6839","NDAR_INVK91CAXRJ","baseline_year_1_arm_1",0.2334
"6840","NDAR_INVK9A553B8","baseline_year_1_arm_1",0.5226
"6841","NDAR_INVKC7ZC9VX","baseline_year_1_arm_1",0.9626
"6842","NDAR_INVKCAUT6AU","baseline_year_1_arm_1",0.673
"6843","NDAR_INVKEVAA7AZ","baseline_year_1_arm_1",0.2835
"6844","NDAR_INVKF0KH7ZK","baseline_year_1_arm_1",0.3552
"6845","NDAR_INVKGW3UL2T","baseline_year_1_arm_1",0.5443
"6846","NDAR_INVKH00C10R","baseline_year_1_arm_1",0.8174
"6847","NDAR_INVK9CK3ZHW","baseline_year_1_arm_1",0.2616
"6848","NDAR_INVK9DZW93Y","baseline_year_1_arm_1",0.0303
"6849","NDAR_INVKCM3GAKP","baseline_year_1_arm_1",0.4862
"6850","NDAR_INVKCPJBCMV","baseline_year_1_arm_1",0.6585
"6851","NDAR_INVKF1BUR6G","baseline_year_1_arm_1",0.1095
"6852","NDAR_INVKF3MM2R1","baseline_year_1_arm_1",0.3731
"6853","NDAR_INVK6WRX260","baseline_year_1_arm_1",0.8741
"6854","NDAR_INVK9E4206N","baseline_year_1_arm_1",0.0563
"6855","NDAR_INVK9GFBGJZ","baseline_year_1_arm_1",0.7323
"6856","NDAR_INVKCU1HRMA","baseline_year_1_arm_1",0.197
"6857","NDAR_INVKCW9B4TJ","baseline_year_1_arm_1",0.2841
"6858","NDAR_INVKFGPP88F","baseline_year_1_arm_1",0.0175
"6859","NDAR_INVK6XKYTM1","baseline_year_1_arm_1",0.1734
"6860","NDAR_INVK6YKW0K3","baseline_year_1_arm_1",0.0074
"6861","NDAR_INVK9MXKUUB","baseline_year_1_arm_1",0.0317
"6862","NDAR_INVK9N3BY03","baseline_year_1_arm_1",0.7216
"6863","NDAR_INVKCXJ48Z1","baseline_year_1_arm_1",NA
"6864","NDAR_INVKCZZYZB5","baseline_year_1_arm_1",0.8393
"6865","NDAR_INVKFH14EDW","baseline_year_1_arm_1",0.3114
"6866","NDAR_INVKFH1X898","baseline_year_1_arm_1",0.9615
"6867","NDAR_INVK7150G4Z","baseline_year_1_arm_1",0.1399
"6868","NDAR_INVK71K7VF1","baseline_year_1_arm_1",0.0955
"6869","NDAR_INVK9NHYCE6","baseline_year_1_arm_1",0.2721
"6870","NDAR_INVK9RPEUC1","baseline_year_1_arm_1",0.197
"6871","NDAR_INVKD2D4HP2","baseline_year_1_arm_1",0.873
"6872","NDAR_INVKD35P0MA","baseline_year_1_arm_1",NA
"6873","NDAR_INVKD42M3B3","baseline_year_1_arm_1",0.5088
"6874","NDAR_INVKFJWT11B","baseline_year_1_arm_1",0.3867
"6875","NDAR_INVKFMJ0NH7","baseline_year_1_arm_1",0.4181
"6876","NDAR_INVK71MKKBH","baseline_year_1_arm_1",0.2502
"6877","NDAR_INVK71MV1Y2","baseline_year_1_arm_1",0.7101
"6878","NDAR_INVK9TRR7G5","baseline_year_1_arm_1",0.2708
"6879","NDAR_INVK9UVPE20","baseline_year_1_arm_1",0.022
"6880","NDAR_INVKD48JEDP","baseline_year_1_arm_1",0.2721
"6881","NDAR_INVKD69FLZC","baseline_year_1_arm_1",0.9281
"6882","NDAR_INVKFNA5PDB","baseline_year_1_arm_1",0.1107
"6883","NDAR_INVKFNWR98R","baseline_year_1_arm_1",0.548
"6884","NDAR_INVK72BFR70","baseline_year_1_arm_1",0.2197
"6885","NDAR_INVK75DL4FA","baseline_year_1_arm_1",0.4015
"6886","NDAR_INVK9YR13JW","baseline_year_1_arm_1",0.9546
"6887","NDAR_INVKD76PYWH","baseline_year_1_arm_1",0.0154
"6888","NDAR_INVKD8JTUFA","baseline_year_1_arm_1",0.0233
"6889","NDAR_INVKFU0Z1FD","baseline_year_1_arm_1",0.7246
"6890","NDAR_INVKFU5W0JJ","baseline_year_1_arm_1",0.6736
"6891","NDAR_INVKFUK0D3N","baseline_year_1_arm_1",0.8802
"6892","NDAR_INVK7641TXT","baseline_year_1_arm_1",0.4881
"6893","NDAR_INVK777BPZJ","baseline_year_1_arm_1",0.7246
"6894","NDAR_INVKACJ255N","baseline_year_1_arm_1",0.1881
"6895","NDAR_INVKAJWW29J","baseline_year_1_arm_1",0.2307
"6896","NDAR_INVKT2KEG3Z","baseline_year_1_arm_1",0.7261
"6897","NDAR_INVKT39B7XP","baseline_year_1_arm_1",0.8739
"6898","NDAR_INVK3GPV04G","baseline_year_1_arm_1",0.9355
"6899","NDAR_INVK3K5DLKW","baseline_year_1_arm_1",0.18
"6900","NDAR_INVKJ4AD62E","baseline_year_1_arm_1",0.0544
"6901","NDAR_INVKJ5AMUK7","baseline_year_1_arm_1",0.3432
"6902","NDAR_INVKM0ZB7KF","baseline_year_1_arm_1",0.6774
"6903","NDAR_INVKM1TZDEV","baseline_year_1_arm_1",0.1225
"6904","NDAR_INVKT59P3W3","baseline_year_1_arm_1",0.742
"6905","NDAR_INVK3KEBCYC","baseline_year_1_arm_1",0.2026
"6906","NDAR_INVK3W4VK36","baseline_year_1_arm_1",0.3837
"6907","NDAR_INVKJ648G0R","baseline_year_1_arm_1",0.183
"6908","NDAR_INVKJ6VDNZC","baseline_year_1_arm_1",0.3696
"6909","NDAR_INVKJCYGTUC","baseline_year_1_arm_1",NA
"6910","NDAR_INVKM38D8JZ","baseline_year_1_arm_1",0.0126
"6911","NDAR_INVKM9M2HZM","baseline_year_1_arm_1",NA
"6912","NDAR_INVKT7XDL4U","baseline_year_1_arm_1",0.2137
"6913","NDAR_INVKTE32NVP","baseline_year_1_arm_1",0.8633
"6914","NDAR_INVK3X0XBJ9","baseline_year_1_arm_1",0.0877
"6915","NDAR_INVK427BMWY","baseline_year_1_arm_1",0.8529
"6916","NDAR_INVK4DC45ZG","baseline_year_1_arm_1",0.0093
"6917","NDAR_INVKJDAZKWA","baseline_year_1_arm_1",0.7869
"6918","NDAR_INVKMB705H9","baseline_year_1_arm_1",0.14
"6919","NDAR_INVKMBXR817","baseline_year_1_arm_1",0.0525
"6920","NDAR_INVKTEZYKCL","baseline_year_1_arm_1",0.1095
"6921","NDAR_INVKTJFT8RF","baseline_year_1_arm_1",0.2468
"6922","NDAR_INVK4H5ZTFE","baseline_year_1_arm_1",0.054
"6923","NDAR_INVK4JJ20YY","baseline_year_1_arm_1",0.1063
"6924","NDAR_INVKJKYNK5V","baseline_year_1_arm_1",0.3238
"6925","NDAR_INVKJM8KNT3","baseline_year_1_arm_1",0.2767
"6926","NDAR_INVKJP5X4W9","baseline_year_1_arm_1",0.9647
"6927","NDAR_INVKMNLLDKK","baseline_year_1_arm_1",0.2595
"6928","NDAR_INVKMVGX7UJ","baseline_year_1_arm_1",NA
"6929","NDAR_INVKN0URLJE","baseline_year_1_arm_1",NA
"6930","NDAR_INVKTZCHRX8","baseline_year_1_arm_1",0.3576
"6931","NDAR_INVKTZGA2UH","baseline_year_1_arm_1",0.0962
"6932","NDAR_INVKTZJFPCA","baseline_year_1_arm_1",0.9479
"6933","NDAR_INVK4KJGM46","baseline_year_1_arm_1",0.0313
"6934","NDAR_INVK4M96FKA","baseline_year_1_arm_1",0.8132
"6935","NDAR_INVKJRY7YJF","baseline_year_1_arm_1",0.2812
"6936","NDAR_INVKJWLWK8U","baseline_year_1_arm_1",0.0076
"6937","NDAR_INVKN9RD01B","baseline_year_1_arm_1",0.1752
"6938","NDAR_INVKNAZCFHN","baseline_year_1_arm_1",0.2197
"6939","NDAR_INVKU2DL9D7","baseline_year_1_arm_1",0.6237
"6940","NDAR_INVK4XV4BK6","baseline_year_1_arm_1",0.3035
"6941","NDAR_INVK51MXR7P","baseline_year_1_arm_1",0.5802
"6942","NDAR_INVKK1AVL1G","baseline_year_1_arm_1",0.1463
"6943","NDAR_INVKK3DUDE5","baseline_year_1_arm_1",0.0147
"6944","NDAR_INVKNFUZV4X","baseline_year_1_arm_1",0.4341
"6945","NDAR_INVKNHT54VZ","baseline_year_1_arm_1",0.5976
"6946","NDAR_INVKTJZFMAM","baseline_year_1_arm_1",0.9724
"6947","NDAR_INVKTLE69Y8","baseline_year_1_arm_1",0.9497
"6948","NDAR_INVKTMZN9M9","baseline_year_1_arm_1",0.0972
"6949","NDAR_INVK52CCTV1","baseline_year_1_arm_1",0.4498
"6950","NDAR_INVK54BCJA7","baseline_year_1_arm_1",0.0543
"6951","NDAR_INVKK5BJGB6","baseline_year_1_arm_1",0.759
"6952","NDAR_INVKK61BBH5","baseline_year_1_arm_1",0.0902
"6953","NDAR_INVKNRU5BYD","baseline_year_1_arm_1",0.3655
"6954","NDAR_INVKNU295WW","baseline_year_1_arm_1",0.5292
"6955","NDAR_INVKTZJTF9T","baseline_year_1_arm_1",0.4954
"6956","NDAR_INVKU1J9JFE","baseline_year_1_arm_1",0.4053
"6957","NDAR_INVK598LFL1","baseline_year_1_arm_1",0.2087
"6958","NDAR_INVK5C5LXD2","baseline_year_1_arm_1",0.5616
"6959","NDAR_INVK5DEN4NB","baseline_year_1_arm_1",0.7785
"6960","NDAR_INVKK8HT4H8","baseline_year_1_arm_1",0.1214
"6961","NDAR_INVKKBJMBLJ","baseline_year_1_arm_1",0.1942
"6962","NDAR_INVKNVJX275","baseline_year_1_arm_1",0.3578
"6963","NDAR_INVKP2NYJN2","baseline_year_1_arm_1",0.3066
"6964","NDAR_INVKU7P8BC5","baseline_year_1_arm_1",0.2595
"6965","NDAR_INVKUJ7WV09","baseline_year_1_arm_1",0.7765
"6966","NDAR_INVK5GR7ZF4","baseline_year_1_arm_1",0.2705
"6967","NDAR_INVK5JP23J6","baseline_year_1_arm_1",0.2659
"6968","NDAR_INVKKC98J6W","baseline_year_1_arm_1",0.1879
"6969","NDAR_INVKKJW08K9","baseline_year_1_arm_1",0.8214
"6970","NDAR_INVKP3A1LBZ","baseline_year_1_arm_1",0.0205
"6971","NDAR_INVKP83AWJ8","baseline_year_1_arm_1",0.1052
"6972","NDAR_INVKTN3FFWD","baseline_year_1_arm_1",0.1323
"6973","NDAR_INVKTV6F85N","baseline_year_1_arm_1",0.1186
"6974","NDAR_INVK5MXZ6UG","baseline_year_1_arm_1",0.7332
"6975","NDAR_INVK5P234R5","baseline_year_1_arm_1",0.0088
"6976","NDAR_INVKKTCT4B0","baseline_year_1_arm_1",0.9768
"6977","NDAR_INVKKXA5H12","baseline_year_1_arm_1",0.1069
"6978","NDAR_INVKKY0ZZXD","baseline_year_1_arm_1",0.2883
"6979","NDAR_INVKP8W0VHU","baseline_year_1_arm_1",0.6468
"6980","NDAR_INVKPF4GFHV","baseline_year_1_arm_1",0.0376
"6981","NDAR_INVK2MTFMLM","baseline_year_1_arm_1",0.0233
"6982","NDAR_INVK2PUNWVB","baseline_year_1_arm_1",0.1055
"6983","NDAR_INVK2VDYAKB","baseline_year_1_arm_1",0.1329
